"GEO_ID","H001001","NAME"
"8600000US92625","6722","ZCTA5 92625"
"8600000US92626","19641","ZCTA5 92626"
"8600000US92627","22839","ZCTA5 92627"
"8600000US92629","12521","ZCTA5 92629"
"8600000US92630","20785","ZCTA5 92630"
"8600000US92637","12851","ZCTA5 92637"
"8600000US92646","21947","ZCTA5 92646"
"8600000US92647","20625","ZCTA5 92647"
"8600000US92648","20863","ZCTA5 92648"
"8600000US92649","14697","ZCTA5 92649"
"8600000US92651","13462","ZCTA5 92651"
"8600000US92653","10362","ZCTA5 92653"
"8600000US92655","2477","ZCTA5 92655"
"8600000US92656","19711","ZCTA5 92656"
"8600000US92657","4159","ZCTA5 92657"
"8600000US92660","16354","ZCTA5 92660"
"8600000US92661","2609","ZCTA5 92661"
"8600000US92662","2111","ZCTA5 92662"
"8600000US92663","12233","ZCTA5 92663"
"8600000US92672","15708","ZCTA5 92672"
"8600000US92673","10246","ZCTA5 92673"
"8600000US92675","12005","ZCTA5 92675"
"8600000US92676","861","ZCTA5 92676"
"8600000US92677","25554","ZCTA5 92677"
"8600000US92678","244","ZCTA5 92678"
"8600000US92679","10751","ZCTA5 92679"
"8600000US92683","27713","ZCTA5 92683"
"8600000US92688","16120","ZCTA5 92688"
"8600000US92691","16702","ZCTA5 92691"
"8600000US92692","18109","ZCTA5 92692"
"8600000US92694","6933","ZCTA5 92694"
"8600000US92701","13175","ZCTA5 92701"
"8600000US92703","13177","ZCTA5 92703"
"8600000US92704","20468","ZCTA5 92704"
"8600000US92705","15095","ZCTA5 92705"
"8600000US92706","9687","ZCTA5 92706"
"8600000US92707","13564","ZCTA5 92707"
"8600000US92708","19391","ZCTA5 92708"
"8600000US92780","19516","ZCTA5 92780"
"8600000US92782","8881","ZCTA5 92782"
"8600000US92801","18604","ZCTA5 92801"
"8600000US92802","12321","ZCTA5 92802"
"8600000US92804","25717","ZCTA5 92804"
"8600000US92805","18804","ZCTA5 92805"
"8600000US92806","12844","ZCTA5 92806"
"8600000US92807","12893","ZCTA5 92807"
"8600000US92808","7538","ZCTA5 92808"
"8600000US92821","13551","ZCTA5 92821"
"8600000US92823","1182","ZCTA5 92823"
"8600000US92831","13409","ZCTA5 92831"
"8600000US92832","8460","ZCTA5 92832"
"8600000US92833","16562","ZCTA5 92833"
"8600000US92835","9140","ZCTA5 92835"
"8600000US92840","15338","ZCTA5 92840"
"8600000US92841","9451","ZCTA5 92841"
"8600000US92843","11265","ZCTA5 92843"
"8600000US92844","6749","ZCTA5 92844"
"8600000US92845","5751","ZCTA5 92845"
"8600000US92860","7360","ZCTA5 92860"
"8600000US92861","2006","ZCTA5 92861"
"8600000US92865","6659","ZCTA5 92865"
"8600000US92866","6048","ZCTA5 92866"
"8600000US92867","13628","ZCTA5 92867"
"8600000US92868","8125","ZCTA5 92868"
"8600000US92869","11995","ZCTA5 92869"
"8600000US92870","17493","ZCTA5 92870"
"8600000US92879","14380","ZCTA5 92879"
"8600000US92880","16355","ZCTA5 92880"
"8600000US92881","9311","ZCTA5 92881"
"8600000US92882","20452","ZCTA5 92882"
"8600000US92883","9738","ZCTA5 92883"
"8600000US92886","16255","ZCTA5 92886"
"8600000US92887","6926","ZCTA5 92887"
"8600000US93001","14290","ZCTA5 93001"
"8600000US93003","20116","ZCTA5 93003"
"8600000US93004","10866","ZCTA5 93004"
"8600000US93010","16499","ZCTA5 93010"
"8600000US93012","13559","ZCTA5 93012"
"8600000US93013","6856","ZCTA5 93013"
"8600000US93015","5147","ZCTA5 93015"
"8600000US93021","11393","ZCTA5 93021"
"8600000US93022","2369","ZCTA5 93022"
"8600000US93023","9096","ZCTA5 93023"
"8600000US93030","15395","ZCTA5 93030"
"8600000US93033","17696","ZCTA5 93033"
"8600000US93035","11848","ZCTA5 93035"
"8600000US93036","12185","ZCTA5 93036"
"8600000US93040","575","ZCTA5 93040"
"8600000US93041","8824","ZCTA5 93041"
"8600000US93042","1","ZCTA5 93042"
"8600000US93043","17","ZCTA5 93043"
"8600000US93060","9848","ZCTA5 93060"
"8600000US93063","19234","ZCTA5 93063"
"8600000US93064","18","ZCTA5 93064"
"8600000US93065","24282","ZCTA5 93065"
"8600000US93066","1086","ZCTA5 93066"
"8600000US93067","507","ZCTA5 93067"
"8600000US93101","13317","ZCTA5 93101"
"8600000US93103","7669","ZCTA5 93103"
"8600000US93105","11610","ZCTA5 93105"
"8600000US93108","5398","ZCTA5 93108"
"8600000US93109","4888","ZCTA5 93109"
"8600000US93110","6679","ZCTA5 93110"
"8600000US93111","6570","ZCTA5 93111"
"8600000US93117","16470","ZCTA5 93117"
"8600000US93201","363","ZCTA5 93201"
"8600000US93202","1184","ZCTA5 93202"
"8600000US93203","5013","ZCTA5 93203"
"8600000US93204","2421","ZCTA5 93204"
"8600000US93205","1280","ZCTA5 93205"
"8600000US93206","656","ZCTA5 93206"
"8600000US93207","423","ZCTA5 93207"
"8600000US93208","527","ZCTA5 93208"
"8600000US93210","4836","ZCTA5 93210"
"8600000US93212","4355","ZCTA5 93212"
"8600000US93215","11410","ZCTA5 93215"
"8600000US93218","281","ZCTA5 93218"
"8600000US93219","2534","ZCTA5 93219"
"8600000US93220","69","ZCTA5 93220"
"8600000US93221","5282","ZCTA5 93221"
"8600000US93222","2033","ZCTA5 93222"
"8600000US93223","2733","ZCTA5 93223"
"8600000US93224","198","ZCTA5 93224"
"8600000US93225","2658","ZCTA5 93225"
"8600000US93226","182","ZCTA5 93226"
"8600000US93230","22331","ZCTA5 93230"
"8600000US93234","1693","ZCTA5 93234"
"8600000US93235","1237","ZCTA5 93235"
"8600000US93238","1177","ZCTA5 93238"
"8600000US93239","443","ZCTA5 93239"
"8600000US93240","3574","ZCTA5 93240"
"8600000US93241","4202","ZCTA5 93241"
"8600000US93242","1058","ZCTA5 93242"
"8600000US93243","713","ZCTA5 93243"
"8600000US93244","250","ZCTA5 93244"
"8600000US93245","12232","ZCTA5 93245"
"8600000US93247","4870","ZCTA5 93247"
"8600000US93249","560","ZCTA5 93249"
"8600000US93250","2924","ZCTA5 93250"
"8600000US93251","99","ZCTA5 93251"
"8600000US93252","876","ZCTA5 93252"
"8600000US93254","402","ZCTA5 93254"
"8600000US93255","409","ZCTA5 93255"
"8600000US93256","1573","ZCTA5 93256"
"8600000US93257","22985","ZCTA5 93257"
"8600000US93258","484","ZCTA5 93258"
"8600000US93260","490","ZCTA5 93260"
"8600000US93261","666","ZCTA5 93261"
"8600000US93262","33","ZCTA5 93262"
"8600000US93263","5305","ZCTA5 93263"
"8600000US93265","2068","ZCTA5 93265"
"8600000US93266","436","ZCTA5 93266"
"8600000US93267","1756","ZCTA5 93267"
"8600000US93268","6040","ZCTA5 93268"
"8600000US93270","1677","ZCTA5 93270"
"8600000US93271","1464","ZCTA5 93271"
"8600000US93272","979","ZCTA5 93272"
"8600000US93274","22004","ZCTA5 93274"
"8600000US93276","73","ZCTA5 93276"
"8600000US93277","19634","ZCTA5 93277"
"8600000US93280","6012","ZCTA5 93280"
"8600000US93283","1303","ZCTA5 93283"
"8600000US93285","2561","ZCTA5 93285"
"8600000US93286","2896","ZCTA5 93286"
"8600000US93287","54","ZCTA5 93287"
"8600000US93291","16362","ZCTA5 93291"
"8600000US93292","13622","ZCTA5 93292"
"8600000US93301","5707","ZCTA5 93301"
"8600000US93304","16480","ZCTA5 93304"
"8600000US93305","11964","ZCTA5 93305"
"8600000US93306","22210","ZCTA5 93306"
"8600000US93307","23411","ZCTA5 93307"
"8600000US93308","20931","ZCTA5 93308"
"8600000US93309","23542","ZCTA5 93309"
"8600000US93311","14414","ZCTA5 93311"
"8600000US93312","19494","ZCTA5 93312"
"8600000US93313","12990","ZCTA5 93313"
"8600000US93314","7515","ZCTA5 93314"
"8600000US93401","13378","ZCTA5 93401"
"8600000US93402","6506","ZCTA5 93402"
"8600000US93405","9346","ZCTA5 93405"
"8600000US93410","0","ZCTA5 93410"
"8600000US93420","12444","ZCTA5 93420"
"8600000US93422","12744","ZCTA5 93422"
"8600000US93424","919","ZCTA5 93424"
"8600000US93426","1260","ZCTA5 93426"
"8600000US93427","2141","ZCTA5 93427"
"8600000US93428","4196","ZCTA5 93428"
"8600000US93429","69","ZCTA5 93429"
"8600000US93430","2537","ZCTA5 93430"
"8600000US93432","645","ZCTA5 93432"
"8600000US93433","5749","ZCTA5 93433"
"8600000US93434","1900","ZCTA5 93434"
"8600000US93436","18989","ZCTA5 93436"
"8600000US93437","1035","ZCTA5 93437"
"8600000US93440","743","ZCTA5 93440"
"8600000US93441","574","ZCTA5 93441"
"8600000US93442","6596","ZCTA5 93442"
"8600000US93444","7201","ZCTA5 93444"
"8600000US93445","3036","ZCTA5 93445"
"8600000US93446","18374","ZCTA5 93446"
"8600000US93449","5587","ZCTA5 93449"
"8600000US93450","245","ZCTA5 93450"
"8600000US93451","1462","ZCTA5 93451"
"8600000US93452","345","ZCTA5 93452"
"8600000US93453","1392","ZCTA5 93453"
"8600000US93454","12393","ZCTA5 93454"
"8600000US93455","15675","ZCTA5 93455"
"8600000US93458","13026","ZCTA5 93458"
"8600000US93460","2394","ZCTA5 93460"
"8600000US93461","569","ZCTA5 93461"
"8600000US93463","3589","ZCTA5 93463"
"8600000US93465","3532","ZCTA5 93465"
"8600000US93501","2418","ZCTA5 93501"
"8600000US93505","5165","ZCTA5 93505"
"8600000US93510","2954","ZCTA5 93510"
"8600000US93512","154","ZCTA5 93512"
"8600000US93513","874","ZCTA5 93513"
"8600000US93514","6663","ZCTA5 93514"
"8600000US93516","1233","ZCTA5 93516"
"8600000US93517","686","ZCTA5 93517"
"8600000US93518","844","ZCTA5 93518"
"8600000US93519","86","ZCTA5 93519"
"8600000US93522","49","ZCTA5 93522"
"8600000US93523","1436","ZCTA5 93523"
"8600000US93524","0","ZCTA5 93524"
"8600000US93526","473","ZCTA5 93526"
"8600000US93527","1349","ZCTA5 93527"
"8600000US93528","139","ZCTA5 93528"
"8600000US93529","825","ZCTA5 93529"
"8600000US93530","46","ZCTA5 93530"
"8600000US93531","261","ZCTA5 93531"
"8600000US93532","1291","ZCTA5 93532"
"8600000US93534","16066","ZCTA5 93534"
"8600000US93535","22946","ZCTA5 93535"
"8600000US93536","22620","ZCTA5 93536"
"8600000US93541","378","ZCTA5 93541"
"8600000US93543","3986","ZCTA5 93543"
"8600000US93544","762","ZCTA5 93544"
"8600000US93545","1055","ZCTA5 93545"
"8600000US93546","10470","ZCTA5 93546"
"8600000US93549","217","ZCTA5 93549"
"8600000US93550","22961","ZCTA5 93550"
"8600000US93551","17144","ZCTA5 93551"
"8600000US93552","10422","ZCTA5 93552"
"8600000US93553","933","ZCTA5 93553"
"8600000US93554","103","ZCTA5 93554"
"8600000US93555","14147","ZCTA5 93555"
"8600000US93558","107","ZCTA5 93558"
"8600000US93560","7367","ZCTA5 93560"
"8600000US93561","12824","ZCTA5 93561"
"8600000US93562","1008","ZCTA5 93562"
"8600000US93563","146","ZCTA5 93563"
"8600000US93591","2235","ZCTA5 93591"
"8600000US93592","44","ZCTA5 93592"
"8600000US93601","884","ZCTA5 93601"
"8600000US93602","1878","ZCTA5 93602"
"8600000US93603","218","ZCTA5 93603"
"8600000US93604","1279","ZCTA5 93604"
"8600000US93605","117","ZCTA5 93605"
"8600000US93606","266","ZCTA5 93606"
"8600000US93608","302","ZCTA5 93608"
"8600000US93609","1584","ZCTA5 93609"
"8600000US93610","5809","ZCTA5 93610"
"8600000US93611","15825","ZCTA5 93611"
"8600000US93612","14584","ZCTA5 93612"
"8600000US93614","5329","ZCTA5 93614"
"8600000US93615","1471","ZCTA5 93615"
"8600000US93616","709","ZCTA5 93616"
"8600000US93618","7808","ZCTA5 93618"
"8600000US93619","10079","ZCTA5 93619"
"8600000US93620","3296","ZCTA5 93620"
"8600000US93621","213","ZCTA5 93621"
"8600000US93622","2782","ZCTA5 93622"
"8600000US93623","170","ZCTA5 93623"
"8600000US93624","295","ZCTA5 93624"
"8600000US93625","2416","ZCTA5 93625"
"8600000US93626","613","ZCTA5 93626"
"8600000US93627","29","ZCTA5 93627"
"8600000US93628","403","ZCTA5 93628"
"8600000US93630","5642","ZCTA5 93630"
"8600000US93631","5587","ZCTA5 93631"
"8600000US93633","256","ZCTA5 93633"
"8600000US93634","622","ZCTA5 93634"
"8600000US93635","12546","ZCTA5 93635"
"8600000US93636","4186","ZCTA5 93636"
"8600000US93637","12241","ZCTA5 93637"
"8600000US93638","12038","ZCTA5 93638"
"8600000US93640","2797","ZCTA5 93640"
"8600000US93641","438","ZCTA5 93641"
"8600000US93643","1778","ZCTA5 93643"
"8600000US93644","4431","ZCTA5 93644"
"8600000US93645","149","ZCTA5 93645"
"8600000US93646","2671","ZCTA5 93646"
"8600000US93647","2928","ZCTA5 93647"
"8600000US93648","3875","ZCTA5 93648"
"8600000US93650","1458","ZCTA5 93650"
"8600000US93651","673","ZCTA5 93651"
"8600000US93652","111","ZCTA5 93652"
"8600000US93653","570","ZCTA5 93653"
"8600000US93654","8832","ZCTA5 93654"
"8600000US93656","1840","ZCTA5 93656"
"8600000US93657","11444","ZCTA5 93657"
"8600000US93660","1130","ZCTA5 93660"
"8600000US93662","8979","ZCTA5 93662"
"8600000US93664","2295","ZCTA5 93664"
"8600000US93665","144","ZCTA5 93665"
"8600000US93666","207","ZCTA5 93666"
"8600000US93667","1060","ZCTA5 93667"
"8600000US93668","361","ZCTA5 93668"
"8600000US93669","261","ZCTA5 93669"
"8600000US93673","184","ZCTA5 93673"
"8600000US93675","1678","ZCTA5 93675"
"8600000US93701","3828","ZCTA5 93701"
"8600000US93702","12806","ZCTA5 93702"
"8600000US93703","10249","ZCTA5 93703"
"8600000US93704","11678","ZCTA5 93704"
"8600000US93705","13085","ZCTA5 93705"
"8600000US93706","11392","ZCTA5 93706"
"8600000US93710","12181","ZCTA5 93710"
"8600000US93711","16376","ZCTA5 93711"
"8600000US93720","18236","ZCTA5 93720"
"8600000US93721","1923","ZCTA5 93721"
"8600000US93722","25246","ZCTA5 93722"
"8600000US93723","3119","ZCTA5 93723"
"8600000US93725","6974","ZCTA5 93725"
"8600000US93726","15033","ZCTA5 93726"
"8600000US93727","23644","ZCTA5 93727"
"8600000US93728","6366","ZCTA5 93728"
"8600000US93730","3869","ZCTA5 93730"
"8600000US93901","10603","ZCTA5 93901"
"8600000US93905","13157","ZCTA5 93905"
"8600000US93906","17788","ZCTA5 93906"
"8600000US93907","7512","ZCTA5 93907"
"8600000US93908","4854","ZCTA5 93908"
"8600000US93920","864","ZCTA5 93920"
"8600000US93921","3139","ZCTA5 93921"
"8600000US93923","7476","ZCTA5 93923"
"8600000US93924","3094","ZCTA5 93924"
"8600000US93925","405","ZCTA5 93925"
"8600000US93926","2153","ZCTA5 93926"
"8600000US93927","4347","ZCTA5 93927"
"8600000US93928","82","ZCTA5 93928"
"8600000US93930","4260","ZCTA5 93930"
"8600000US93932","292","ZCTA5 93932"
"8600000US93933","8409","ZCTA5 93933"
"8600000US93940","15281","ZCTA5 93940"
"8600000US93943","5","ZCTA5 93943"
"8600000US93950","8171","ZCTA5 93950"
"8600000US93953","2809","ZCTA5 93953"
"8600000US93954","93","ZCTA5 93954"
"8600000US93955","11017","ZCTA5 93955"
"8600000US93960","4359","ZCTA5 93960"
"8600000US93962","246","ZCTA5 93962"
"8600000US94002","11108","ZCTA5 94002"
"8600000US94005","1934","ZCTA5 94005"
"8600000US94010","17348","ZCTA5 94010"
"8600000US94014","14284","ZCTA5 94014"
"8600000US94015","20678","ZCTA5 94015"
"8600000US94019","7096","ZCTA5 94019"
"8600000US94020","849","ZCTA5 94020"
"8600000US94021","115","ZCTA5 94021"
"8600000US94022","7479","ZCTA5 94022"
"8600000US94024","8178","ZCTA5 94024"
"8600000US94025","16271","ZCTA5 94025"
"8600000US94027","2616","ZCTA5 94027"
"8600000US94028","2744","ZCTA5 94028"
"8600000US94030","8374","ZCTA5 94030"
"8600000US94037","1169","ZCTA5 94037"
"8600000US94038","1109","ZCTA5 94038"
"8600000US94040","14492","ZCTA5 94040"
"8600000US94041","6331","ZCTA5 94041"
"8600000US94043","13213","ZCTA5 94043"
"8600000US94044","14550","ZCTA5 94044"
"8600000US94060","650","ZCTA5 94060"
"8600000US94061","14010","ZCTA5 94061"
"8600000US94062","10547","ZCTA5 94062"
"8600000US94063","9175","ZCTA5 94063"
"8600000US94065","4943","ZCTA5 94065"
"8600000US94066","15360","ZCTA5 94066"
"8600000US94070","12341","ZCTA5 94070"
"8600000US94074","101","ZCTA5 94074"
"8600000US94080","21946","ZCTA5 94080"
"8600000US94085","8076","ZCTA5 94085"
"8600000US94086","19359","ZCTA5 94086"
"8600000US94087","20977","ZCTA5 94087"
"8600000US94089","7530","ZCTA5 94089"
"8600000US94102","18758","ZCTA5 94102"
"8600000US94103","14778","ZCTA5 94103"
"8600000US94104","368","ZCTA5 94104"
"8600000US94105","4601","ZCTA5 94105"
"8600000US94107","15141","ZCTA5 94107"
"8600000US94108","8843","ZCTA5 94108"
"8600000US94109","37182","ZCTA5 94109"
"8600000US94110","28913","ZCTA5 94110"
"8600000US94111","2811","ZCTA5 94111"
"8600000US94112","23081","ZCTA5 94112"
"8600000US94114","17634","ZCTA5 94114"
"8600000US94115","18884","ZCTA5 94115"
"8600000US94116","16283","ZCTA5 94116"
"8600000US94117","19255","ZCTA5 94117"
"8600000US94118","18633","ZCTA5 94118"
"8600000US94121","18787","ZCTA5 94121"
"8600000US94122","23633","ZCTA5 94122"
"8600000US94123","15083","ZCTA5 94123"
"8600000US94124","10812","ZCTA5 94124"
"8600000US94127","7801","ZCTA5 94127"
"8600000US94128","0","ZCTA5 94128"
"8600000US94129","1132","ZCTA5 94129"
"8600000US94130","786","ZCTA5 94130"
"8600000US94131","13427","ZCTA5 94131"
"8600000US94132","10769","ZCTA5 94132"
"8600000US94133","15197","ZCTA5 94133"
"8600000US94134","11867","ZCTA5 94134"
"8600000US94158","2482","ZCTA5 94158"
"8600000US94301","8109","ZCTA5 94301"
"8600000US94303","14551","ZCTA5 94303"
"8600000US94304","2130","ZCTA5 94304"
"8600000US94305","4020","ZCTA5 94305"
"8600000US94306","11243","ZCTA5 94306"
"8600000US94401","13518","ZCTA5 94401"
"8600000US94402","9804","ZCTA5 94402"
"8600000US94403","16371","ZCTA5 94403"
"8600000US94404","14246","ZCTA5 94404"
"8600000US94501","27087","ZCTA5 94501"
"8600000US94502","5264","ZCTA5 94502"
"8600000US94503","6064","ZCTA5 94503"
"8600000US94505","5452","ZCTA5 94505"
"8600000US94506","7788","ZCTA5 94506"
"8600000US94507","5528","ZCTA5 94507"
"8600000US94508","1213","ZCTA5 94508"
"8600000US94509","22500","ZCTA5 94509"
"8600000US94510","11338","ZCTA5 94510"
"8600000US94511","1327","ZCTA5 94511"
"8600000US94512","41","ZCTA5 94512"
"8600000US94513","18644","ZCTA5 94513"
"8600000US94514","468","ZCTA5 94514"
"8600000US94515","3517","ZCTA5 94515"
"8600000US94516","91","ZCTA5 94516"
"8600000US94517","4662","ZCTA5 94517"
"8600000US94518","10638","ZCTA5 94518"
"8600000US94519","7246","ZCTA5 94519"
"8600000US94520","13601","ZCTA5 94520"
"8600000US94521","16269","ZCTA5 94521"
"8600000US94523","14505","ZCTA5 94523"
"8600000US94525","1664","ZCTA5 94525"
"8600000US94526","12218","ZCTA5 94526"
"8600000US94528","393","ZCTA5 94528"
"8600000US94530","10914","ZCTA5 94530"
"8600000US94531","12494","ZCTA5 94531"
"8600000US94533","24359","ZCTA5 94533"
"8600000US94534","13331","ZCTA5 94534"
"8600000US94535","1238","ZCTA5 94535"
"8600000US94536","25068","ZCTA5 94536"
"8600000US94538","21739","ZCTA5 94538"
"8600000US94539","16100","ZCTA5 94539"
"8600000US94541","21989","ZCTA5 94541"
"8600000US94542","4595","ZCTA5 94542"
"8600000US94544","23308","ZCTA5 94544"
"8600000US94545","9477","ZCTA5 94545"
"8600000US94546","16929","ZCTA5 94546"
"8600000US94547","8569","ZCTA5 94547"
"8600000US94548","172","ZCTA5 94548"
"8600000US94549","10896","ZCTA5 94549"
"8600000US94550","17858","ZCTA5 94550"
"8600000US94551","13566","ZCTA5 94551"
"8600000US94552","5067","ZCTA5 94552"
"8600000US94553","19581","ZCTA5 94553"
"8600000US94555","11096","ZCTA5 94555"
"8600000US94556","5817","ZCTA5 94556"
"8600000US94558","27133","ZCTA5 94558"
"8600000US94559","11014","ZCTA5 94559"
"8600000US94560","13414","ZCTA5 94560"
"8600000US94561","12080","ZCTA5 94561"
"8600000US94563","6816","ZCTA5 94563"
"8600000US94564","7127","ZCTA5 94564"
"8600000US94565","27897","ZCTA5 94565"
"8600000US94566","15329","ZCTA5 94566"
"8600000US94567","312","ZCTA5 94567"
"8600000US94568","15773","ZCTA5 94568"
"8600000US94569","115","ZCTA5 94569"
"8600000US94571","4149","ZCTA5 94571"
"8600000US94572","3130","ZCTA5 94572"
"8600000US94573","53","ZCTA5 94573"
"8600000US94574","4406","ZCTA5 94574"
"8600000US94575","1","ZCTA5 94575"
"8600000US94576","84","ZCTA5 94576"
"8600000US94577","17714","ZCTA5 94577"
"8600000US94578","14808","ZCTA5 94578"
"8600000US94579","7019","ZCTA5 94579"
"8600000US94580","8958","ZCTA5 94580"
"8600000US94582","13345","ZCTA5 94582"
"8600000US94583","13282","ZCTA5 94583"
"8600000US94585","9511","ZCTA5 94585"
"8600000US94586","398","ZCTA5 94586"
"8600000US94587","21258","ZCTA5 94587"
"8600000US94588","11263","ZCTA5 94588"
"8600000US94589","9973","ZCTA5 94589"
"8600000US94590","15729","ZCTA5 94590"
"8600000US94591","19644","ZCTA5 94591"
"8600000US94592","319","ZCTA5 94592"
"8600000US94595","10261","ZCTA5 94595"
"8600000US94596","10198","ZCTA5 94596"
"8600000US94597","10181","ZCTA5 94597"
"8600000US94598","10756","ZCTA5 94598"
"8600000US94599","1310","ZCTA5 94599"
"8600000US94601","16362","ZCTA5 94601"
"8600000US94602","12498","ZCTA5 94602"
"8600000US94603","9950","ZCTA5 94603"
"8600000US94605","16360","ZCTA5 94605"
"8600000US94606","16289","ZCTA5 94606"
"8600000US94607","12086","ZCTA5 94607"
"8600000US94608","15101","ZCTA5 94608"
"8600000US94609","10348","ZCTA5 94609"
"8600000US94610","16450","ZCTA5 94610"
"8600000US94611","17999","ZCTA5 94611"
"8600000US94612","8921","ZCTA5 94612"
"8600000US94613","5","ZCTA5 94613"
"8600000US94618","7698","ZCTA5 94618"
"8600000US94619","9644","ZCTA5 94619"
"8600000US94621","9689","ZCTA5 94621"
"8600000US94702","7959","ZCTA5 94702"
"8600000US94703","9468","ZCTA5 94703"
"8600000US94704","9683","ZCTA5 94704"
"8600000US94705","6133","ZCTA5 94705"
"8600000US94706","8429","ZCTA5 94706"
"8600000US94707","5198","ZCTA5 94707"
"8600000US94708","5047","ZCTA5 94708"
"8600000US94709","5605","ZCTA5 94709"
"8600000US94710","2937","ZCTA5 94710"
"8600000US94720","105","ZCTA5 94720"
"8600000US94801","10221","ZCTA5 94801"
"8600000US94803","9675","ZCTA5 94803"
"8600000US94804","15257","ZCTA5 94804"
"8600000US94805","5446","ZCTA5 94805"
"8600000US94806","20531","ZCTA5 94806"
"8600000US94850","0","ZCTA5 94850"
"8600000US94901","16408","ZCTA5 94901"
"8600000US94903","12603","ZCTA5 94903"
"8600000US94904","5759","ZCTA5 94904"
"8600000US94920","5817","ZCTA5 94920"
"8600000US94922","212","ZCTA5 94922"
"8600000US94923","1449","ZCTA5 94923"
"8600000US94924","995","ZCTA5 94924"
"8600000US94925","4026","ZCTA5 94925"
"8600000US94928","16594","ZCTA5 94928"
"8600000US94929","426","ZCTA5 94929"
"8600000US94930","4023","ZCTA5 94930"
"8600000US94931","3677","ZCTA5 94931"
"8600000US94933","421","ZCTA5 94933"
"8600000US94937","762","ZCTA5 94937"
"8600000US94938","417","ZCTA5 94938"
"8600000US94939","3582","ZCTA5 94939"
"8600000US94940","197","ZCTA5 94940"
"8600000US94941","14108","ZCTA5 94941"
"8600000US94945","7020","ZCTA5 94945"
"8600000US94946","351","ZCTA5 94946"
"8600000US94947","9772","ZCTA5 94947"
"8600000US94949","7282","ZCTA5 94949"
"8600000US94950","54","ZCTA5 94950"
"8600000US94951","1794","ZCTA5 94951"
"8600000US94952","13904","ZCTA5 94952"
"8600000US94954","13915","ZCTA5 94954"
"8600000US94956","1064","ZCTA5 94956"
"8600000US94957","475","ZCTA5 94957"
"8600000US94960","6791","ZCTA5 94960"
"8600000US94963","259","ZCTA5 94963"
"8600000US94964","115","ZCTA5 94964"
"8600000US94965","6466","ZCTA5 94965"
"8600000US94970","818","ZCTA5 94970"
"8600000US94971","181","ZCTA5 94971"
"8600000US94972","28","ZCTA5 94972"
"8600000US94973","677","ZCTA5 94973"
"8600000US95002","614","ZCTA5 95002"
"8600000US95003","11719","ZCTA5 95003"
"8600000US95004","1412","ZCTA5 95004"
"8600000US95005","2705","ZCTA5 95005"
"8600000US95006","4518","ZCTA5 95006"
"8600000US95007","300","ZCTA5 95007"
"8600000US95008","19410","ZCTA5 95008"
"8600000US95010","5127","ZCTA5 95010"
"8600000US95012","2765","ZCTA5 95012"
"8600000US95013","32","ZCTA5 95013"
"8600000US95014","22035","ZCTA5 95014"
"8600000US95017","391","ZCTA5 95017"
"8600000US95018","3642","ZCTA5 95018"
"8600000US95019","2061","ZCTA5 95019"
"8600000US95020","17629","ZCTA5 95020"
"8600000US95023","15301","ZCTA5 95023"
